Time,U1_X,U1_Y,U2_X,U2_Y,e1_X,e1_Y,e2_X,e2_Y,e3_X,e3_Y,e4_X,e4_Y,m1_X,m1_Y,m2_X,m2_Y,m3_X,m3_Y,m4_X,m4_Y,m5_X,m5_Y,m6_X,m6_Y,m7_X,m7_Y,m8_X,m8_Y,m9_X,m9_Y,m10_X,m10_Y
0.858,425.9932511,471.4481927,478.0799557,331.8232374,148.2856456,271.7336864,491.443784,77.42183285,481.6688486,234.835115,78.413903,206.6615507,396.5204821,479.2872984,18.78617748,424.65387,339.9629457,378.1417996,197.4082023,328.755812,353.8553818,16.84673879,24.38254336,48.2308826,348.8173271,158.7356945,17.36808807,220.5818662,383.331851,398.7923105,244.4791302,222.3169365
0.859,426.0141978,471.4696691,478.1044958,331.8404938,148.2952913,271.731048,491.4536138,77.41999563,481.6719555,234.8256099,78.42253385,206.6565001,396.5199238,479.2864687,18.78709271,424.6534671,339.9629025,378.1408005,197.4086775,328.7566919,353.8552134,16.84772451,24.38298869,48.22998723,348.8182786,158.7353868,17.36735243,220.5825436,383.3322373,398.7932329,244.4785239,222.3161413
0.86,426.0351446,471.4911455,478.1290359,331.8577502,148.3049369,271.7284097,491.4634436,77.41815842,481.6750624,234.8161048,78.43116471,206.6514495,396.5193656,479.285639,18.78800793,424.6530641,339.9628594,378.1398014,197.4091527,328.7575718,353.8550451,16.84871024,24.38343403,48.22909187,348.8192301,158.7350791,17.36661679,220.583221,383.3326236,398.7941552,244.4779175,222.3153462
0.861,426.0560913,471.5126218,478.153576,331.8750066,148.3145826,271.7257714,491.4732734,77.41632121,481.6781694,234.8065997,78.43979556,206.646399,396.5188074,479.2848094,18.78892316,424.6526612,339.9628163,378.1388024,197.409628,328.7584517,353.8548767,16.84969597,24.38387937,48.22819651,348.8201816,158.7347714,17.36588116,220.5838984,383.3330099,398.7950776,244.4773111,222.314551
0.862,426.077038,471.5340982,478.1781161,331.892263,148.3242283,271.7231331,491.4831031,77.41448399,481.6812763,234.7970946,78.44842641,206.6413484,396.5182491,479.2839797,18.78983838,424.6522582,339.9627731,378.1378033,197.4101032,328.7593315,353.8547084,16.85068169,24.3843247,48.22730114,348.821133,158.7344637,17.36514552,220.5845757,383.3333962,398.796,244.4767048,222.3137558
0.863,426.0979848,471.5555745,478.2026562,331.9095194,148.333874,271.7204948,491.4929329,77.41264678,481.6843832,234.7875895,78.45705727,206.6362978,396.5176909,479.28315,18.7907536,424.6518553,339.96273,378.1368042,197.4105784,328.7602114,353.85454,16.85166742,24.38477004,48.22640578,348.8220845,158.734156,17.36440988,220.5852531,383.3337826,398.7969223,244.4760984,222.3129606
0.864,426.1189315,471.5770509,478.2271964,331.9267758,148.3435197,271.7178565,491.5027627,77.41080956,481.6874901,234.7780844,78.46568812,206.6312472,396.5171327,479.2823203,18.79166883,424.6514523,339.9626869,378.1358052,197.4110536,328.7610913,353.8543717,16.85265314,24.38521537,48.22551042,348.823036,158.7338483,17.36367425,220.5859305,383.3341689,398.7978447,244.475492,222.3121654
0.865,426.1398783,471.5985273,478.2517365,331.9440322,148.3531654,271.7152181,491.5125925,77.40897235,481.6905971,234.7685793,78.47431897,206.6261966,396.5165745,479.2814906,18.79258405,424.6510494,339.9626437,378.1348061,197.4115288,328.7619712,353.8542033,16.85363887,24.38566071,48.22461505,348.8239875,158.7335406,17.36293861,220.5866079,383.3345552,398.7987671,244.4748857,222.3113702
0.866,426.160825,471.6200036,478.2762766,331.9612885,148.3628111,271.7125798,491.5224223,77.40713513,481.693704,234.7590742,78.48294983,206.6211461,396.5160162,479.2806609,18.79349928,424.6506465,339.9626006,378.133807,197.412004,328.762851,353.8540349,16.8546246,24.38610604,48.22371969,348.824939,158.7332329,17.36220297,220.5872852,383.3349415,398.7996894,244.4742793,222.3105751
0.867,426.1817718,471.64148,478.3008167,331.9785449,148.3724568,271.7099415,491.5322521,77.40529792,481.6968109,234.749569,78.49158068,206.6160955,396.515458,479.2798312,18.7944145,424.6502435,339.9625574,378.1328079,197.4124792,328.7637309,353.8538666,16.85561032,24.38655138,48.22282432,348.8258905,158.7329252,17.36146734,220.5879626,383.3353279,398.8006118,244.4736729,222.3097799
0.868,426.2027185,471.6629563,478.3253568,331.9958013,148.3821024,271.7073032,491.5420818,77.40346071,481.6999178,234.7400639,78.50021153,206.6110449,396.5148998,479.2790015,18.79532972,424.6498406,339.9625143,378.1318089,197.4129544,328.7646108,353.8536982,16.85659605,24.38699672,48.22192896,348.826842,158.7326176,17.3607317,220.58864,383.3357142,398.8015341,244.4730666,222.3089847
0.869,426.2236652,471.6844327,478.3498969,332.0130577,148.3917481,271.7046649,491.5519116,77.40162349,481.7030248,234.7305588,78.50884239,206.6059943,396.5143415,479.2781719,18.79624495,424.6494376,339.9624712,378.1308098,197.4134296,328.7654907,353.8535299,16.85758178,24.38744205,48.2210336,348.8277934,158.7323099,17.35999606,220.5893174,383.3361005,398.8024565,244.4724602,222.3081895
0.87,426.244612,471.7059091,478.374437,332.0303141,148.4013938,271.7020266,491.5617414,77.39978628,481.7061317,234.7210537,78.51747324,206.6009437,396.5137833,479.2773422,18.79716017,424.6490347,339.962428,378.1298107,197.4139048,328.7663705,353.8533615,16.8585675,24.38788739,48.22013823,348.8287449,158.7320022,17.35926043,220.5899947,383.3364868,398.8033789,244.4718538,222.3073943
0.871,426.2655587,471.7273854,478.3989771,332.0475705,148.4110395,271.6993882,491.5715712,77.39794906,481.7092386,234.7115486,78.52610409,206.5958931,396.5132251,479.2765125,18.7980754,424.6486317,339.9623849,378.1288117,197.41438,328.7672504,353.8531932,16.85955323,24.38833272,48.21924287,348.8296964,158.7316945,17.35852479,220.5906721,383.3368732,398.8043012,244.4712475,222.3065991
0.872,426.2865055,471.7488618,478.4235173,332.0648269,148.4206852,271.6967499,491.581401,77.39611185,481.7123455,234.7020435,78.53473495,206.5908426,396.5126669,479.2756828,18.79899062,424.6482288,339.9623418,378.1278126,197.4148552,328.7681303,353.8530248,16.86053895,24.38877806,48.21834751,348.8306479,158.7313868,17.35778915,220.5913495,383.3372595,398.8052236,244.4706411,222.3058039
0.873,426.3074522,471.7703381,478.4480574,332.0820833,148.4303309,271.6941116,491.5912308,77.39427463,481.7154525,234.6925384,78.5433658,206.585792,396.5121086,479.2748531,18.79990584,424.6478258,339.9622986,378.1268135,197.4153304,328.7690102,353.8528564,16.86152468,24.38922339,48.21745214,348.8315994,158.7310791,17.35705352,220.5920269,383.3376458,398.806146,244.4700347,222.3050088
0.874,426.3283989,471.7918145,478.4725975,332.0993396,148.4399766,271.6914733,491.6010605,77.39243742,481.7185594,234.6830333,78.55199665,206.5807414,396.5115504,479.2740234,18.80082107,424.6474229,339.9622555,378.1258145,197.4158056,328.76989,353.8526881,16.86251041,24.38966873,48.21655678,348.8325509,158.7307714,17.35631788,220.5927043,383.3380321,398.8070683,244.4694284,222.3042136
0.875,426.3493457,471.8132909,478.4971376,332.116596,148.4496223,271.688835,491.6108903,77.3906002,481.7216663,234.6735282,78.56062751,206.5756908,396.5109922,479.2731937,18.80173629,424.6470199,339.9622124,378.1248154,197.4162808,328.7707699,353.8525197,16.86349613,24.39011407,48.21566142,348.8335024,158.7304637,17.35558224,220.5933816,383.3384184,398.8079907,244.468822,222.3034184
0.876,426.3702924,471.8347672,478.5216777,332.1338524,148.4592679,271.6861967,491.6207201,77.38876299,481.7247732,234.6640231,78.56925836,206.5706402,396.5104339,479.272364,18.80265152,424.646617,339.9621692,378.1238163,197.4167561,328.7716498,353.8523514,16.86448186,24.3905594,48.21476605,348.8344539,158.730156,17.35484661,220.594059,383.3388048,398.8089131,244.4682156,222.3026232
0.877,426.3912392,471.8562436,478.5462178,332.1511088,148.4689136,271.6835583,491.6305499,77.38692578,481.7278802,234.654518,78.57788921,206.5655897,396.5098757,479.2715344,18.80356674,424.6462141,339.9621261,378.1228173,197.4172313,328.7725297,353.852183,16.86546758,24.39100474,48.21387069,348.8354053,158.7298484,17.35411097,220.5947364,383.3391911,398.8098354,244.4676093,222.301828
0.878,426.4121859,471.8777199,478.5707579,332.1683652,148.4785593,271.68092,491.6403797,77.38508856,481.7309871,234.6450129,78.58652007,206.5605391,396.5093175,479.2707047,18.80448196,424.6458111,339.9620829,378.1218182,197.4177065,328.7734095,353.8520147,16.86645331,24.39145007,48.21297532,348.8363568,158.7295407,17.35337533,220.5954138,383.3395774,398.8107578,244.4670029,222.3010328
0.879,426.4331327,471.8991963,478.595298,332.1856216,148.488205,271.6782817,491.6502095,77.38325135,481.734094,234.6355078,78.59515092,206.5554885,396.5087593,479.269875,18.80539719,424.6454082,339.9620398,378.1208191,197.4181817,328.7742894,353.8518463,16.86743904,24.39189541,48.21207996,348.8373083,158.729233,17.3526397,220.5960911,383.3399637,398.8116801,244.4663965,222.3002377
0.88,426.4540794,471.9206727,478.6198381,332.202878,148.4978507,271.6756434,491.6600392,77.38141413,481.7372009,234.6260027,78.60378177,206.5504379,396.508201,479.2690453,18.80631241,424.6450052,339.9619967,378.11982,197.4186569,328.7751693,353.8516779,16.86842476,24.39234074,48.2111846,348.8382598,158.7289253,17.35190406,220.5967685,383.3403501,398.8126025,244.4657902,222.2994425
0.881,426.4750261,471.942149,478.6443783,332.2201344,148.5074964,271.6730051,491.669869,77.37957692,481.7403079,234.6164976,78.61241263,206.5453873,396.5076428,479.2682156,18.80722764,424.6446023,339.9619535,378.118821,197.4191321,328.7760492,353.8515096,16.86941049,24.39278608,48.21028923,348.8392113,158.7286176,17.35116842,220.5974459,383.3407364,398.8135249,244.4651838,222.2986473
0.882,426.4959729,471.9636254,478.6689184,332.2373908,148.5171421,271.6703668,491.6796988,77.3777397,481.7434148,234.6069925,78.62104348,206.5403368,396.5070846,479.2673859,18.80814286,424.6441993,339.9619104,378.1178219,197.4196073,328.776929,353.8513412,16.87039622,24.39323142,48.20939387,348.8401628,158.7283099,17.35043279,220.5981233,383.3411227,398.8144472,244.4645774,222.2978521
0.883,426.5169196,471.9851017,478.6934585,332.2546471,148.5267878,271.6677284,491.6895286,77.37590249,481.7465217,234.5974874,78.62967433,206.5352862,396.5065263,479.2665562,18.80905809,424.6437964,339.9618673,378.1168228,197.4200825,328.7778089,353.8511729,16.87138194,24.39367675,48.20849851,348.8411143,158.7280022,17.34969715,220.5988006,383.341509,398.8153696,244.4639711,222.2970569
0.884,426.5378664,472.0065781,478.7179986,332.2719035,148.5364334,271.6650901,491.6993584,77.37406528,481.7496286,234.5879823,78.63830519,206.5302356,396.5059681,479.2657265,18.80997331,424.6433934,339.9618241,378.1158238,197.4205577,328.7786888,353.8510045,16.87236767,24.39412209,48.20760314,348.8420657,158.7276945,17.34896151,220.599478,383.3418953,398.816292,244.4633647,222.2962617
0.885,426.5588131,472.0280545,478.7425387,332.2891599,148.5460791,271.6624518,491.7091882,77.37222806,481.7527356,234.5784772,78.64693604,206.525185,396.5054099,479.2648969,18.81088853,424.6429905,339.961781,378.1148247,197.4210329,328.7795687,353.8508362,16.87335339,24.39456742,48.20670778,348.8430172,158.7273868,17.34822588,220.6001554,383.3422817,398.8172143,244.4627583,222.2954666
0.886,426.5797598,472.0495308,478.7670788,332.3064163,148.5557248,271.6598135,491.7190179,77.37039085,481.7558425,234.5689721,78.65556689,206.5201344,396.5048517,479.2640672,18.81180376,424.6425875,339.9617378,378.1138256,197.4215081,328.7804485,353.8506678,16.87433912,24.39501276,48.20581241,348.8439687,158.7270791,17.34749024,220.6008328,383.342668,398.8181367,244.462152,222.2946714
0.887,426.6007066,472.0710072,478.7916189,332.3236727,148.5653705,271.6571752,491.7288477,77.36855363,481.7589494,234.559467,78.66419775,206.5150838,396.5042934,479.2632375,18.81271898,424.6421846,339.9616947,378.1128266,197.4219833,328.7813284,353.8504995,16.87532485,24.39545809,48.20491705,348.8449202,158.7267715,17.3467546,220.6015101,383.3430543,398.8190591,244.4615456,222.2938762
0.888,426.6216533,472.0924835,478.816159,332.3409291,148.5750162,271.6545369,491.7386775,77.36671642,481.7620563,234.5499618,78.6728286,206.5100333,396.5037352,479.2624078,18.81363421,424.6417817,339.9616516,378.1118275,197.4224585,328.7822083,353.8503311,16.87631057,24.39590343,48.20402169,348.8458717,158.7264638,17.34601897,220.6021875,383.3434406,398.8199814,244.4609392,222.293081
0.889,426.6426001,472.1139599,478.8406991,332.3581855,148.5846619,271.6518985,491.7485073,77.3648792,481.7651633,234.5404567,78.68145945,206.5049827,396.503177,479.2615781,18.81454943,424.6413787,339.9616084,378.1108284,197.4229337,328.7830882,353.8501627,16.8772963,24.39634877,48.20312632,348.8468232,158.7261561,17.34528333,220.6028649,383.343827,398.8209038,244.4603329,222.2922858
0.89,426.6635468,472.1354362,478.8652393,332.3754419,148.5943076,271.6492602,491.7583371,77.36304199,481.7682702,234.5309516,78.69009031,206.4999321,396.5026188,479.2607484,18.81546465,424.6409758,339.9615653,378.1098294,197.4234089,328.783968,353.8499944,16.87828202,24.3967941,48.20223096,348.8477747,158.7258484,17.34454769,220.6035423,383.3442133,398.8218261,244.4597265,222.2914906
0.891,426.6844936,472.1569126,478.8897794,332.3926982,148.6039533,271.6466219,491.7681669,77.36120477,481.7713771,234.5214465,78.69872116,206.4948815,396.5020605,479.2599187,18.81637988,424.6405728,339.9615222,378.1088303,197.4238841,328.7848479,353.849826,16.87926775,24.39723944,48.2013356,348.8487262,158.7255407,17.34381206,220.6042196,383.3445996,398.8227485,244.4591201,222.2906954
0.892,426.7054403,472.178389,478.9143195,332.4099546,148.6135989,271.6439836,491.7779967,77.35936756,481.774484,234.5119414,78.70735201,206.4898309,396.5015023,479.259089,18.8172951,424.6401699,339.961479,378.1078312,197.4243594,328.7857278,353.8496577,16.88025348,24.39768477,48.20044023,348.8496776,158.725233,17.34307642,220.604897,383.3449859,398.8236709,244.4585137,222.2899003
0.893,426.726387,472.1998653,478.9388596,332.427211,148.6232446,271.6413453,491.7878264,77.35753035,481.777591,234.5024363,78.71598287,206.4847804,396.5009441,479.2582594,18.81821033,424.6397669,339.9614359,378.1068321,197.4248346,328.7866077,353.8494893,16.8812392,24.39813011,48.19954487,348.8506291,158.7249253,17.34234078,220.6055744,383.3453722,398.8245932,244.4579074,222.2891051
0.894,426.7473338,472.2213417,478.9633997,332.4444674,148.6328903,271.638707,491.7976562,77.35569313,481.7806979,234.4929312,78.72461372,206.4797298,396.5003858,479.2574297,18.81912555,424.639364,339.9613928,378.1058331,197.4253098,328.7874875,353.849321,16.88222493,24.39857544,48.19864951,348.8515806,158.7246176,17.34160515,220.6062518,383.3457586,398.8255156,244.457301,222.2883099
0.895,426.7682805,472.242818,478.9879398,332.4617238,148.642536,271.6360687,491.807486,77.35385592,481.7838048,234.4834261,78.73324457,206.4746792,396.4998276,479.2566,18.82004077,424.638961,339.9613496,378.104834,197.425785,328.7883674,353.8491526,16.88321066,24.39902078,48.19775414,348.8525321,158.7243099,17.34086951,220.6069292,383.3461449,398.826438,244.4566946,222.2875147
0.896,426.7892273,472.2642944,479.0124799,332.4789802,148.6521817,271.6334303,491.8173158,77.3520187,481.7869117,234.473921,78.74187543,206.4696286,396.4992694,479.2557703,18.820956,424.6385581,339.9613065,378.1038349,197.4262602,328.7892473,353.8489842,16.88419638,24.39946612,48.19685878,348.8534836,158.7240022,17.34013387,220.6076065,383.3465312,398.8273603,244.4560883,222.2867195
0.897,426.810174,472.2857708,479.03702,332.4962366,148.6618274,271.630792,491.8271456,77.35018149,481.7900187,234.4644159,78.75050628,206.464578,396.4987112,479.2549406,18.82187122,424.6381552,339.9612633,378.1028359,197.4267354,328.7901271,353.8488159,16.88518211,24.39991145,48.19596341,348.8544351,158.7236946,17.33939824,220.6082839,383.3469175,398.8282827,244.4554819,222.2859243
0.898,426.8311207,472.3072471,479.0615601,332.513493,148.6714731,271.6281537,491.8369754,77.34834427,481.7931256,234.4549108,78.75913713,206.4595275,396.4981529,479.2541109,18.82278645,424.6377522,339.9612202,378.1018368,197.4272106,328.791007,353.8486475,16.88616783,24.40035679,48.19506805,348.8553866,158.7233869,17.3386626,220.6089613,383.3473039,398.8292051,244.4548755,222.2851292
0.899,426.8520675,472.3287235,479.0861003,332.5307494,148.6811188,271.6255154,491.8468051,77.34650706,481.7962325,234.4454057,78.76776799,206.4544769,396.4975947,479.2532812,18.82370167,424.6373493,339.9611771,378.1008377,197.4276858,328.7918869,353.8484792,16.88715356,24.40080212,48.19417269,348.8563381,158.7230792,17.33792696,220.6096387,383.3476902,398.8301274,244.4542692,222.284334
0.9,426.8730142,472.3501998,479.1106404,332.5480057,148.6907644,271.6228771,491.8566349,77.34466985,481.7993394,234.4359006,78.77639884,206.4494263,396.4970365,479.2524515,18.82461689,424.6369463,339.9611339,378.0998387,197.428161,328.7927668,353.8483108,16.88813929,24.40124746,48.19327732,348.8572895,158.7227715,17.33719133,220.610316,383.3480765,398.8310498,244.4536628,222.2835388
0.901,426.893961,472.3716762,479.1351805,332.5652621,148.7004101,271.6202388,491.8664647,77.34283263,481.8024464,234.4263955,78.78502969,206.4443757,396.4964782,479.2516219,18.82553212,424.6365434,339.9610908,378.0988396,197.4286362,328.7936466,353.8481425,16.88912501,24.40169279,48.19238196,348.858241,158.7224638,17.33645569,220.6109934,383.3484628,398.8319722,244.4530564,222.2827436
0.902,426.9149077,472.3931526,479.1597206,332.5825185,148.7100558,271.6176004,491.8762945,77.34099542,481.8055533,234.4168904,78.79366055,206.4393251,396.49592,479.2507922,18.82644734,424.6361404,339.9610477,378.0978405,197.4291114,328.7945265,353.8479741,16.89011074,24.40213813,48.1914866,348.8591925,158.7221561,17.33572005,220.6116708,383.3488491,398.8328945,244.4524501,222.2819484
0.903,426.9358545,472.4146289,479.1842607,332.5997749,148.7197015,271.6149621,491.8861243,77.3391582,481.8086602,234.4073853,78.8022914,206.4342745,396.4953618,479.2499625,18.82736257,424.6357375,339.9610045,378.0968415,197.4295866,328.7954064,353.8478057,16.89109647,24.40258346,48.19059123,348.860144,158.7218484,17.33498442,220.6123482,383.3492355,398.8338169,244.4518437,222.2811532
0.904,426.9568012,472.4361053,479.2088008,332.6170313,148.7293472,271.6123238,491.8959541,77.33732099,481.8117671,234.3978802,78.81092225,206.429224,396.4948036,479.2491328,18.82827779,424.6353345,339.9609614,378.0958424,197.4300618,328.7962863,353.8476374,16.89208219,24.4030288,48.18969587,348.8610955,158.7215407,17.33424878,220.6130255,383.3496218,398.8347392,244.4512373,222.280358
0.905,426.9777479,472.4575816,479.2333409,332.6342877,148.7389929,271.6096855,491.9057838,77.33548377,481.8148741,234.3883751,78.81955311,206.4241734,396.4942453,479.2483031,18.82919301,424.6349316,339.9609183,378.0948433,197.430537,328.7971661,353.847469,16.89306792,24.40347414,48.1888005,348.862047,158.721233,17.33351314,220.6137029,383.3500081,398.8356616,244.450631,222.2795629
0.906,426.9986947,472.479058,479.257881,332.6515441,148.7486386,271.6070472,491.9156136,77.33364656,481.817981,234.37887,78.82818396,206.4191228,396.4936871,479.2474734,18.83010824,424.6345286,339.9608751,378.0938442,197.4310122,328.798046,353.8473007,16.89405364,24.40391947,48.18790514,348.8629985,158.7209253,17.33277751,220.6143803,383.3503944,398.836584,244.4500246,222.2787677
0.907,427.0196414,472.5005344,479.2824211,332.6688005,148.7582843,271.6044089,491.9254434,77.33180934,481.8210879,234.3693649,78.83681481,206.4140722,396.4931289,479.2466437,18.83102346,424.6341257,339.960832,378.0928452,197.4314875,328.7989259,353.8471323,16.89503937,24.40436481,48.18700978,348.8639499,158.7206177,17.33204187,220.6150577,383.3507808,398.8375063,244.4494182,222.2779725
0.908,427.0405882,472.5220107,479.3069613,332.6860568,148.7679299,271.6017705,491.9352732,77.32997213,481.8241948,234.3598598,78.84544567,206.4090216,396.4925706,479.245814,18.83193869,424.6337228,339.9607888,378.0918461,197.4319627,328.7998058,353.846964,16.8960251,24.40481014,48.18611441,348.8649014,158.72031,17.33130623,220.615735,383.3511671,398.8384287,244.4488119,222.2771773
0.909,427.0615349,472.5434871,479.3315014,332.7033132,148.7775756,271.5991322,491.945103,77.32813492,481.8273018,234.3503546,78.85407652,206.4039711,396.4920124,479.2449844,18.83285391,424.6333198,339.9607457,378.090847,197.4324379,328.8006856,353.8467956,16.89701082,24.40525548,48.18521905,348.8658529,158.7200023,17.3305706,220.6164124,383.3515534,398.8393511,244.4482055,222.2763821
0.91,427.0824816,472.5649634,479.3560415,332.7205696,148.7872213,271.5964939,491.9549328,77.3262977,481.8304087,234.3408495,78.86270737,206.3989205,396.4914542,479.2441547,18.83376914,424.6329169,339.9607026,378.089848,197.4329131,328.8015655,353.8466273,16.89799655,24.40570081,48.18432369,348.8668044,158.7196946,17.32983496,220.6170898,383.3519397,398.8402734,244.4475991,222.2755869
0.911,427.1034284,472.5864398,479.3805816,332.737826,148.796867,271.5938556,491.9647625,77.32446049,481.8335156,234.3313444,78.87133823,206.3938699,396.490896,479.243325,18.83468436,424.6325139,339.9606594,378.0888489,197.4333883,328.8024454,353.8464589,16.89898227,24.40614615,48.18342832,348.8677559,158.7193869,17.32909932,220.6177672,383.352326,398.8411958,244.4469928,222.2747918
0.912,427.1243751,472.6079162,479.4051217,332.7550824,148.8065127,271.5912173,491.9745923,77.32262327,481.8366225,234.3218393,78.87996908,206.3888193,396.4903377,479.2424953,18.83559958,424.632111,339.9606163,378.0878498,197.4338635,328.8033253,353.8462905,16.899968,24.40659149,48.18253296,348.8687074,158.7190792,17.32836369,220.6184445,383.3527124,398.8421182,244.4463864,222.2739966
0.913,427.1453219,472.6293925,479.4296618,332.7723388,148.8161584,271.588579,491.9844221,77.32078606,481.8397295,234.3123342,78.88859993,206.3837687,396.4897795,479.2416656,18.83651481,424.631708,339.9605732,378.0868508,197.4343387,328.8042051,353.8461222,16.90095373,24.40703682,48.1816376,348.8696589,158.7187715,17.32762805,220.6191219,383.3530987,398.8430405,244.44578,222.2732014
0.914,427.1662686,472.6508689,479.4542019,332.7895952,148.8258041,271.5859406,491.9942519,77.31894884,481.8428364,234.3028291,78.89723079,206.3787182,396.4892213,479.2408359,18.83743003,424.6313051,339.96053,378.0858517,197.4348139,328.805085,353.8459538,16.90193945,24.40748216,48.18074223,348.8706104,158.7184638,17.32689241,220.6197993,383.353485,398.8439629,244.4451737,222.2724062
0.915,427.1872154,472.6723452,479.478742,332.8068516,148.8354498,271.5833023,492.0040817,77.31711163,481.8459433,234.293324,78.90586164,206.3736676,396.488663,479.2400062,18.83834526,424.6309021,339.9604869,378.0848526,197.4352891,328.8059649,353.8457855,16.90292518,24.40792749,48.17984687,348.8715618,158.7181561,17.32615678,220.6204767,383.3538713,398.8448852,244.4445673,222.271611
0.916,427.2081621,472.6938216,479.5032822,332.8241079,148.8450954,271.580664,492.0139115,77.31527441,481.8490502,234.2838189,78.91449249,206.368617,396.4881048,479.2391765,18.83926048,424.6304992,339.9604438,378.0838536,197.4357643,328.8068448,353.8456171,16.90391091,24.40837283,48.1789515,348.8725133,158.7178484,17.32542114,220.6211541,383.3542577,398.8458076,244.4439609,222.2708158
0.917,427.2291088,472.715298,479.5278223,332.8413643,148.8547411,271.5780257,492.0237412,77.3134372,481.8521572,234.2743138,78.92312335,206.3635664,396.4875466,479.2383469,18.8401757,424.6300962,339.9604006,378.0828545,197.4362395,328.8077246,353.8454488,16.90489663,24.40881816,48.17805614,348.8734648,158.7175408,17.3246855,220.6218314,383.354644,398.84673,244.4433546,222.2700206
0.918,427.2500556,472.7367743,479.5523624,332.8586207,148.8643868,271.5753874,492.033571,77.31159999,481.8552641,234.2648087,78.9317542,206.3585158,396.4869884,479.2375172,18.84109093,424.6296933,339.9603575,378.0818554,197.4367147,328.8086045,353.8452804,16.90588236,24.4092635,48.17716078,348.8744163,158.7172331,17.32394986,220.6225088,383.3550303,398.8476523,244.4427482,222.2692255
0.919,427.2710023,472.7582507,479.5769025,332.8758771,148.8740325,271.5727491,492.0434008,77.30976277,481.858371,234.2553036,78.94038505,206.3534652,396.4864301,479.2366875,18.84200615,424.6292904,339.9603143,378.0808564,197.4371899,328.8094844,353.845112,16.90686808,24.40970884,48.17626541,348.8753678,158.7169254,17.32321423,220.6231862,383.3554166,398.8485747,244.4421418,222.2684303
0.92,427.2919491,472.779727,479.6014426,332.8931335,148.8836782,271.5701107,492.0532306,77.30792556,481.8614779,234.2457985,78.94901591,206.3484147,396.4858719,479.2358578,18.84292138,424.6288874,339.9602712,378.0798573,197.4376651,328.8103643,353.8449437,16.90785381,24.41015417,48.17537005,348.8763193,158.7166177,17.32247859,220.6238636,383.355803,398.8494971,244.4415355,222.2676351
0.921,427.3128958,472.8012034,479.6259827,332.9103899,148.8933239,271.5674724,492.0630604,77.30608834,481.8645849,234.2362934,78.95764676,206.3433641,396.4853137,479.2350281,18.8438366,424.6284845,339.9602281,378.0788582,197.4381403,328.8112441,353.8447753,16.90883954,24.41059951,48.17447469,348.8772708,158.71631,17.32174295,220.6245409,383.3561893,398.8504194,244.4409291,222.2668399
0.922,427.3338425,472.8226798,479.6505228,332.9276463,148.9029696,271.5648341,492.0728902,77.30425113,481.8676918,234.2267883,78.96627761,206.3383135,396.4847555,479.2341984,18.84475182,424.6280815,339.9601849,378.0778591,197.4386155,328.812124,353.844607,16.90982526,24.41104484,48.17357932,348.8782222,158.7160023,17.32100732,220.6252183,383.3565756,398.8513418,244.4403227,222.2660447
0.923,427.3547893,472.8441561,479.6750629,332.9449027,148.9126153,271.5621958,492.0827199,77.30241391,481.8707987,234.2172832,78.97490847,206.3332629,396.4841972,479.2333687,18.84566705,424.6276786,339.9601418,378.0768601,197.4390908,328.8130039,353.8444386,16.91081099,24.41149018,48.17268396,348.8791737,158.7156946,17.32027168,220.6258957,383.3569619,398.8522642,244.4397164,222.2652495
0.924,427.375736,472.8656325,479.699603,332.9621591,148.9222609,271.5595575,492.0925497,77.3005767,481.8739056,234.2077781,78.98353932,206.3282123,396.483639,479.232539,18.84658227,424.6272756,339.9600987,378.075861,197.439566,328.8138838,353.8442703,16.91179671,24.41193551,48.17178859,348.8801252,158.7153869,17.31953604,220.6265731,383.3573482,398.8531865,244.43911,222.2644544
0.925,427.3966828,472.8871088,479.7241432,332.9794154,148.9319066,271.5569192,492.1023795,77.29873949,481.8770126,234.198273,78.99217017,206.3231618,396.4830808,479.2317094,18.8474975,424.6268727,339.9600555,378.0748619,197.4400412,328.8147636,353.8441019,16.91278244,24.41238085,48.17089323,348.8810767,158.7150792,17.31880041,220.6272504,383.3577346,398.8541089,244.4385036,222.2636592
0.926,427.4176295,472.9085852,479.7486833,332.9966718,148.9415523,271.5542808,492.1122093,77.29690227,481.8801195,234.1887679,79.00080103,206.3181112,396.4825225,479.2308797,18.84841272,424.6264697,339.9600124,378.0738629,197.4405164,328.8156435,353.8439336,16.91376817,24.41282619,48.16999787,348.8820282,158.7147716,17.31806477,220.6279278,383.3581209,398.8550312,244.4378973,222.262864
0.927,427.4385763,472.9300615,479.7732234,333.0139282,148.951198,271.5516425,492.1220391,77.29506506,481.8832264,234.1792628,79.00943188,206.3130606,396.4819643,479.23005,18.84932794,424.6260668,339.9599692,378.0728638,197.4409916,328.8165234,353.8437652,16.91475389,24.41327152,48.1691025,348.8829797,158.7144639,17.31732913,220.6286052,383.3585072,398.8559536,244.4372909,222.2620688
0.928,427.459523,472.9515379,479.7977635,333.0311846,148.9608437,271.5490042,492.1318689,77.29322784,481.8863333,234.1697577,79.01806273,206.30801,396.4814061,479.2292203,18.85024317,424.6256638,339.9599261,378.0718647,197.4414668,328.8174033,353.8435968,16.91573962,24.41371686,48.16820714,348.8839312,158.7141562,17.3165935,220.6292826,383.3588935,398.856876,244.4366845,222.2612736
