Time,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40
0.945,66.05383876,59.03155315,53.57452786,65.59847246,59.83953353,46.30332593,48.43914071,52.80522938,54.96096796,71.22223684,65.63172959,46.97920636,67.48042972,53.58294664,57.96901095,57.89460467,66.02184868,61.01734491,49.73940543,53.66278745,55.44107703,54.0066457,66.12125518,48.60578364,40.45319735,61.8956371,67.24706365,59.04508368,63.47698895,56.76204926,46.16634976,58.0903386,52.27527684,54.63846107,34.49171147,62.96871104,53.93900423,41.36532085,55.33512466,48.57263727,48.97861585,72.4449542,54.73339992,50.0434904,48.73256136,46.68619369,62.8302724,64.52541175,62.27776581,55.83545448,63.65057245,61.12648106,63.71134288,56.7292621,63.91369506,52.22964147,60.86909169,57.47883317,26.25054687,76.17968804,55.42140246,54.59118874,61.35761061,34.38547218,64.95800674,68.70537208,56.34390704,58.97592043,53.64259981,50.07431953
0.946,64.36342793,58.23778832,69.93223222,71.41469,57.26532366,51.79417305,59.77248058,57.210753,73.39843673,59.42106251,64.83499363,32.80255716,51.49160828,38.42860197,46.5939445,49.55022495,60.5835201,64.81224549,49.32422254,61.63528972,56.19396225,51.99130154,49.84247415,55.68509726,51.16451644,44.60731466,65.91074087,59.04121819,68.30619595,70.32249807,40.95892821,65.38072584,55.65435999,60.28888048,60.46079139,63.36642556,58.76394783,29.57762679,39.38552478,64.68767352,52.02529559,70.84120432,41.76140376,56.20836365,59.47852882,58.7018488,71.28784964,73.38385359,55.59343817,53.38590841,61.59562977,66.4469015,60.81695372,51.94015875,57.20396236,46.40848625,64.32471854,63.05277286,25.53671473,70.91928216,54.22053868,59.03112096,51.45857415,50.86637341,61.50513838,55.17769357,59.64743264,60.80889159,60.97068755,71.19922885
0.947,80.4486023,70.1727642,66.95003834,61.04516515,64.41761033,58.67578256,72.09209173,40.746595,76.98225474,66.63565146,66.8860903,53.29109472,72.75952516,45.0277314,74.12050684,56.28126389,68.59760239,76.607474,42.1137723,48.39094088,77.98501555,59.31219666,53.26148438,68.01630895,67.31416335,64.75724362,63.66943258,64.41723072,69.01936536,70.3237031,58.497431,58.66987053,57.68304638,55.90080201,51.64411288,55.13900241,70.7243981,59.72085269,44.54438622,48.33013375,37.14668257,65.81043805,43.93592654,59.48306237,59.94909216,51.13258282,51.73597519,59.23708737,60.84665697,34.30224332,55.63007771,70.63470728,56.27635108,52.40106548,52.01139517,46.47862044,68.86552776,68.87284605,49.4223959,66.00872187,54.58622634,48.90457669,52.24190371,49.9715731,56.00586013,65.27952807,68.84225168,57.41608659,62.84463523,63.08209562
0.948,41.59697588,65.40323187,51.65390787,70.01168408,60.9349147,52.60106588,61.8114664,48.66787516,70.49432145,63.68770159,71.49591553,38.74389068,71.33918322,35.49649244,63.27497666,60.50031218,42.45141852,68.33375394,58.4755424,52.56389172,66.05845715,63.34753619,63.63520225,58.13531485,61.95465659,49.67940916,62.18290103,65.84655499,77.4655441,69.39311215,41.63837255,69.60790408,76.36627607,52.29965836,50.81997242,59.1626324,57.32704263,33.28412159,61.18792395,59.69722945,51.80653894,67.48078222,37.36376017,66.76592514,45.0963046,59.54059437,76.22639169,56.47288497,65.69337691,58.51959829,52.71956729,68.15756272,67.46421017,45.05176743,53.41797467,42.06597586,55.44573759,66.52538284,30.30745233,60.66057296,68.94440991,59.37562649,63.58705789,73.24360605,68.32155975,60.90565254,64.83136304,55.18666896,70.91949619,61.87659891
0.949,60.49804858,65.2156157,62.7148522,56.8415022,66.75273119,53.46771265,69.72250049,20.80217198,59.50346488,56.06613862,57.51571103,43.89078129,77.78040044,39.49353299,63.17331191,69.83555751,62.85868227,55.62401076,42.8394115,49.68073063,61.00264284,64.1311516,57.03279805,52.81120116,69.52151218,57.47337372,68.09897109,58.13724631,74.08254916,59.47137778,47.18457616,52.80803305,69.98089194,59.11644592,59.81967676,64.07616608,53.60111214,54.21770388,65.08013383,69.01961985,46.46509197,62.34002188,51.56359719,61.61194884,56.28886678,58.63613939,52.63546917,63.57841618,47.07830714,45.7089028,60.25639397,77.54444054,68.14576257,33.63771789,50.4073734,54.76865366,68.39123359,76.61290152,50.91727623,65.5401245,67.90481881,46.47025853,75.33494907,56.35395335,57.25380177,45.7573971,60.91230667,72.37949146,50.88307709,59.42277582
0.95,49.52474313,59.09155279,60.00461142,64.5623912,70.11632345,52.44117883,60.11140208,41.63607747,60.38043276,46.75451196,70.02515429,34.50555989,63.15817603,33.08378146,75.41851041,57.76922843,53.52935611,58.85807867,39.36779995,82.74984881,75.41992197,66.94720974,78.23851449,58.77366713,63.92687892,68.42486173,59.97687265,75.12652554,60.59624773,66.87711326,42.94259954,65.33635162,71.15673967,68.56530678,70.88153289,56.02900084,73.05353513,43.15162584,35.63165751,55.27517364,48.79090414,64.36338896,36.86063183,69.21759506,65.01017571,40.08069096,69.66946373,70.32205355,54.20020428,57.51801072,63.24659196,76.96214246,68.51566533,61.22394236,52.18608238,55.14942111,69.83428664,62.04736039,46.5026956,61.96287289,60.06029407,66.58326413,69.59519619,46.01843328,65.81032271,66.14539555,70.58764801,57.07461615,47.91174708,65.60346886
0.951,57.73187553,74.97715112,47.20663798,69.14743654,65.4172256,48.31766005,67.25349071,52.91142934,56.60944252,69.89181724,69.79150363,40.42955363,68.69637635,30.83638116,53.15077769,77.93143686,44.85001371,43.52573391,58.90945113,70.71966488,42.64893264,51.84183588,67.94443806,53.17391313,52.60427468,59.95518053,73.39881075,55.50381346,67.86227765,56.71339478,42.86655858,58.01905985,74.41445018,54.08004871,59.28702396,58.62201349,69.68382818,60.10075383,48.64239808,80.23682677,36.4695935,70.93940556,60.33815199,72.66987215,61.16901824,45.12519218,67.18394669,67.55360166,59.53153425,51.40382987,62.11165551,71.59839678,63.07399554,49.78471301,53.12576842,57.81543316,60.60480289,58.249621,44.33973563,61.12525736,70.50070593,45.67833569,48.51360186,57.39995524,54.1505458,52.61944283,53.20887154,63.81061644,48.59117771,56.19395268
0.952,65.1516405,64.12328791,57.41498808,59.11486344,64.25526518,45.60685394,74.83349307,37.92283938,69.92651825,64.40566094,53.02318153,50.87520248,60.84672879,40.70621934,74.63817803,56.48800838,57.5386306,59.4923986,45.78469436,61.52580963,68.30845655,66.76311003,64.77434239,66.25851736,57.32821487,62.54550016,66.29313946,58.37600319,53.67048091,68.31140494,32.70829691,61.2339903,66.54567645,61.13614728,66.07257699,62.27064618,74.61284765,50.79077136,71.94921934,64.43614583,58.03617905,62.9532623,59.4710125,47.22430318,53.99114711,54.80917702,63.82545287,58.79864757,60.97305218,48.24647511,44.57815281,59.59066976,36.90769166,43.36479341,62.12178758,47.51808172,87.53364758,43.66846673,24.85222259,64.18600004,59.05226291,60.98797462,52.76426194,49.02101961,72.29756546,53.58067014,66.37313613,50.51450168,47.8347317,66.48081333
0.953,73.11344928,53.00617842,43.57012323,76.01698709,61.51279328,46.60540792,72.95695452,45.34310839,70.9523617,54.66631853,68.57792252,36.76994067,68.40351812,41.77190329,53.04123403,53.46364284,73.61874167,64.10931191,55.9946116,55.51965,63.09302348,65.05370246,58.66969575,45.44144331,87.85805273,52.53848898,74.80506103,53.61367823,64.13281663,67.98271989,40.3144498,66.88957407,58.54985884,62.68290725,64.69443629,64.59426767,53.21530488,36.8953742,54.81425043,59.05516337,52.48549837,82.57221763,44.94206913,48.43464728,54.61189165,44.92529967,68.25593622,75.05112143,67.53863339,49.25327634,44.71737553,54.63642895,56.28017186,44.65982957,49.20032733,52.50375342,72.0619782,69.36556404,54.4355353,64.32844398,59.26297741,45.13487538,60.36362709,33.36155735,60.12067242,62.58136643,69.74770038,55.94964237,51.31536352,79.35156646
0.954,70.69257149,66.04802769,40.79520167,64.01926073,55.32421527,42.09382,73.92722778,42.10915365,67.95767723,59.77845104,75.30278454,40.48555887,58.74982625,34.26307124,68.52483912,63.16412321,67.36094771,56.54884491,39.04138769,58.18990228,79.56674899,62.76694237,55.65463775,52.52242195,71.05492219,54.86738897,56.4444085,66.08708805,61.46445217,62.98003284,66.56344455,67.78164538,75.24665405,68.74250217,50.91228601,62.9112885,48.12943277,45.39272285,51.64352225,62.91534569,49.08429818,68.04861933,68.64982446,62.1053595,47.73920964,44.65014219,73.27787596,57.95304395,46.21034893,59.30142525,57.20480318,79.01390438,57.65779615,59.50521611,39.80629713,45.03623529,73.47153561,66.35121437,49.79796138,64.23566166,53.95133595,51.5217699,61.48245201,56.88940496,67.70925898,51.06859387,62.53305672,54.49737457,49.8599024,75.68537912
0.955,56.04887837,66.00029277,52.23936169,72.68427961,81.10464986,53.4663892,64.03756076,45.56952465,74.15725781,62.14059723,65.32377036,44.74005903,75.00517237,45.73200268,66.2640539,65.73087254,70.85128669,62.14408315,55.41352363,74.26563466,67.39190027,63.972865,62.29297261,61.62946836,50.77829296,61.69686762,52.17398686,65.61147256,62.56281461,63.39153648,52.03870577,65.42596233,54.79515111,60.80748955,68.3505826,54.98672585,53.70317262,50.30806052,68.64010339,61.59845218,54.74936057,78.91577031,63.73277156,58.97265562,62.70760515,45.57985833,54.41462084,59.12324291,58.10532097,61.37949279,57.34635972,49.87825322,61.89143878,51.13782007,43.83282535,50.53889959,61.39157151,46.78455332,45.94328866,72.95063239,58.31280682,46.72295487,56.41850874,45.07587275,69.57412995,40.61719067,65.15389149,66.78498211,70.20771584,56.18262368
0.956,57.13661681,63.14823223,65.19887988,52.68997093,73.80589325,52.94154604,81.00648038,37.51689067,58.01426451,46.62376549,63.10253208,38.79343333,62.44042221,25.84666401,56.49869136,61.58254354,68.52070874,64.69465187,61.21104704,63.08389345,67.33155901,57.93915718,60.40574442,53.90999139,41.88487119,50.43792902,62.67656777,59.41876209,59.60857826,54.4472563,48.71339773,66.57156842,67.52039278,32.99895917,54.65562462,62.22983632,59.86340952,53.61520764,47.53275722,64.42687,58.95512267,68.44632814,48.40922924,72.77121241,51.63200114,51.75818726,67.55374641,68.84284125,58.06997765,47.92774351,65.38386271,79.10315175,50.36328284,36.35843173,58.45309645,46.6598076,76.01111816,62.62943558,41.95758293,75.14327377,60.31139251,64.37183827,67.38684608,42.01608897,64.58366227,58.9413847,55.82714348,75.22879084,64.87238031,60.7698209
0.957,59.04423521,71.5730698,62.70507502,65.5392076,69.9572566,47.47735365,51.03047117,52.95512559,76.94187999,71.05628938,66.04695726,38.36509514,63.07031768,35.23331759,63.56891298,66.98093051,59.73432586,72.05612128,51.73542329,43.32243404,64.32762102,61.24435037,68.19394858,51.67880315,75.70786204,67.33758314,75.27591796,62.90609406,73.71850983,62.80495531,56.59653109,74.92724966,54.56046367,51.07613448,55.39154616,56.11279752,61.30285829,41.19174597,73.40753261,61.52754646,52.71389572,62.45185872,48.21785871,53.61522618,56.68848668,48.55132552,69.81579375,62.24935024,65.50917323,44.07728256,63.93359939,65.53081959,66.26049118,46.44065078,61.54850419,68.23424179,64.35227595,55.7178156,41.99375284,72.24038335,52.26619309,58.09964892,72.84296088,57.15214874,46.3533866,42.6415101,65.11685801,59.87622106,56.41302777,69.66643359
0.958,68.962032,59.25481025,60.82002088,57.92230707,63.34968165,41.93379346,65.9737126,54.24849886,77.20520468,63.81062155,72.02676142,45.16505688,69.04061519,22.65588075,58.32695708,56.22663231,52.02098271,69.85282774,53.16896783,47.6819215,75.81169182,80.64263957,75.07903605,57.43356358,59.80560241,57.71030441,61.82697025,66.34014823,60.88212333,47.97785693,28.64120926,68.95258756,50.38620074,53.13682375,78.16634594,64.87719953,73.11449408,43.63723615,53.63056414,67.02554669,50.85347416,68.81120031,45.84049958,57.4826622,42.99954246,58.5574247,58.12178222,67.22508576,71.77211683,68.83233939,67.95190577,70.26709416,58.64099879,54.52711224,46.91432536,43.24892555,61.27870328,73.04597442,42.74911501,63.0758544,63.36791979,56.07772943,60.62552778,36.8323192,59.10544827,62.51524779,61.51512199,52.44972899,65.06173113,63.34294197
0.959,43.7005736,49.5569858,59.86477238,58.78127395,62.12795215,42.21400056,73.4913422,41.17438689,51.37450669,58.53830654,73.21874593,31.12933708,57.74757594,51.54603276,73.03851638,66.12492643,46.15890993,64.10377864,37.43979072,66.04963915,62.76730777,80.09602725,60.66607991,46.60463038,71.02213506,57.24006193,73.64847082,58.85811524,67.73359782,58.37324132,37.50116332,49.00649393,48.55339932,66.33291873,49.9314128,58.89146588,39.86301951,34.99352991,45.28135347,62.2404181,46.83219131,71.51603875,42.60332797,78.45404506,51.12019059,50.08785626,60.84536676,58.90737861,64.70451565,41.21326159,60.51130677,78.41162868,62.51936178,42.88796449,66.17104646,55.74673891,56.75932539,59.9052591,35.55921363,56.31075484,44.19330999,61.58419854,59.60205863,41.7538808,48.05231565,68.40723853,73.71778332,62.61346982,59.8934768,53.13532799
0.96,57.77071553,72.38671153,46.32901499,64.39371674,83.08371913,48.75699303,59.46468175,41.92744672,68.70041641,49.24300185,51.59571143,35.08352662,49.77721577,52.34976308,65.51224363,58.56352994,66.69028211,59.43382602,50.90768868,61.69834125,53.71954539,66.5811509,65.42846293,57.44228425,71.94830363,59.58840622,53.21551105,73.85969358,63.31522564,73.00036485,46.00075303,77.96165443,64.75374149,52.30143488,64.95114459,61.55759,77.07070821,64.58600413,54.68177348,58.96677264,45.25708985,63.93252514,44.90142047,82.32353307,43.80864762,44.04544759,52.08135515,61.92266479,65.09767613,65.6448781,67.59181183,81.35936141,66.38147105,47.59582228,66.68308091,49.8911382,70.24785302,76.78726866,61.80509151,76.55415309,73.71981514,57.40743116,63.74995392,44.12121645,81.66685269,59.36231397,65.16192786,65.92913749,58.35481522,64.96120233
0.961,54.78092267,82.58201838,53.67672529,72.89646657,69.60670348,47.80400464,64.41903243,50.39487804,60.77134665,50.19164389,60.92308652,28.96101813,63.83786609,52.65444909,65.11793419,55.83773426,61.35858543,67.72921565,50.6714109,48.37708011,53.53370397,83.414333,64.22585082,64.82534421,74.14576472,64.57505834,67.5374185,62.6762889,61.19410352,74.0909396,45.66823883,71.43739164,62.92883615,59.76112913,64.45056766,71.65348714,57.92765193,41.50180784,62.25318396,56.44617897,69.05343206,59.25340915,44.21821104,73.54645985,49.996319,56.28960052,43.96751746,53.88547007,64.55134806,63.35238097,68.16239613,74.35331234,61.10605826,57.48037207,56.80455598,54.17762761,57.67375813,55.78371098,46.2614686,63.64074825,54.35224977,72.52906834,56.72732202,44.90188595,51.62804988,61.62816966,67.44119666,52.59942744,52.54056863,58.04653259
0.962,61.9246771,67.98420157,40.82252273,70.77762613,62.68052133,44.17556253,58.69332248,32.34958187,69.8869819,51.86190238,55.22017418,42.38120726,70.33895,44.23016455,57.29762364,60.06184843,63.7697068,62.75272343,43.6853061,61.38814674,50.50942574,63.38158697,40.42709544,66.42319507,77.69202535,66.33578999,70.91662423,65.2050207,54.75628263,54.8598598,52.74244973,50.33625558,62.09025544,52.82301357,51.26324605,59.04526223,68.24417847,50.57692173,62.32478243,77.91743344,44.75029301,61.66958341,36.62336672,39.80462243,49.98726559,58.59902001,71.85095036,71.21931263,64.31658241,44.89314264,57.59922204,58.53343459,71.01080188,47.59007731,50.02696629,56.82626147,68.71955963,60.94908623,46.56206803,67.02499283,56.49925074,53.21435134,63.21191175,49.04051603,63.73646249,75.01160624,56.75678655,47.15318722,61.16618691,48.02553279
0.963,68.99294875,58.06311984,62.41110232,77.79268226,67.90723638,57.8651104,76.02897471,41.97028863,61.3536844,60.38462609,51.57231537,41.67093082,63.42462203,44.387375,48.2602731,58.26072017,61.6478621,59.97979075,35.78042386,59.91933267,71.69529724,73.46777276,58.1546322,54.83201894,70.49151794,56.31424369,59.23101916,58.30294419,50.77377118,58.64734677,42.71161072,68.8527662,66.17192782,66.85940119,50.41795501,52.51542317,59.18811023,50.96499123,47.30488346,65.50239423,52.78063428,69.65841995,51.77202351,56.47784065,41.04141114,42.45897208,66.26824432,67.63836162,71.79419324,66.85317487,47.8704083,59.53733156,65.43227181,55.87006629,55.18019585,44.83453074,66.97817177,64.02841091,46.80733304,55.19155273,49.0474415,57.40247423,65.15277666,42.51841053,60.83131868,64.81360873,65.94683473,74.23165855,51.27598161,62.7679011
0.964,63.51155068,69.56612341,51.60910992,74.55010925,67.67588831,50.29020284,45.96619601,59.30103089,56.82967322,69.17529946,56.6889712,37.03429079,58.34894953,45.29559788,69.55459601,63.4141711,46.98897786,69.68774463,49.24617174,66.1698735,64.5251191,66.3067361,60.39140353,58.72018859,74.06485266,78.1588076,75.44666854,59.16266059,70.25895384,64.96983087,42.54256213,64.66858486,59.72543792,50.60694866,52.44730437,54.92920871,62.76096977,47.47147309,53.67813803,64.60065329,55.23027067,70.92243913,40.87475407,56.77473469,50.31996023,63.12990041,61.04268395,60.54639132,69.48352943,55.59260811,65.7485873,60.58322596,70.67353803,58.04043134,61.10854245,65.22236431,56.04607842,50.27099453,43.28486567,77.49325686,76.83912209,57.4485411,57.3978887,48.62250252,57.93318489,66.20391205,68.9671955,53.20006416,52.04459241,73.96735469
0.965,67.5133228,47.40206791,52.28134719,51.60719346,67.56719481,56.88850413,69.07653366,47.96910786,42.66616811,64.28831528,84.48587331,46.20708363,64.21456508,53.78055723,57.41109841,61.89504735,75.31230948,54.97800159,45.97578937,63.16359121,76.68319288,55.91698702,60.76412405,49.08186171,51.3612402,63.76710377,72.33886611,73.03653344,68.93431514,54.71774458,39.9957459,61.36725596,64.54911626,53.43921367,66.42179737,65.84295519,71.95920663,52.75220474,57.13679564,71.8889797,61.17068769,69.08518131,30.40041455,71.55344111,78.74568339,59.1102937,60.46313974,61.51036122,61.4330635,65.92489126,63.07997169,76.57992116,68.03189784,59.71463696,54.00520089,43.97815686,51.79517712,63.51196471,31.42508186,61.88751441,66.65391408,49.51939941,45.34373212,45.33155469,68.41400843,56.62413039,65.92478747,54.96982954,37.52335313,63.9462271
0.966,64.59813687,50.18558548,44.79121681,68.87162429,76.240475,47.35085569,67.73506381,46.29189938,44.61737765,46.95532681,72.74117542,48.47232965,62.31035913,46.13423007,58.57214601,61.02390152,69.57286386,60.98322925,53.62254031,45.87911835,66.78923592,61.83464442,64.27196172,49.94845188,77.25379136,57.45623732,64.12323781,64.08195102,65.38812308,68.19145205,38.39917508,69.47827526,47.56963157,51.20197474,57.62414899,67.79831511,71.36623464,50.59625812,40.60318952,65.20044261,54.21783333,64.5221786,55.72735292,76.43089121,61.2251667,59.17504503,68.49332982,60.08646284,71.18853843,49.91137177,64.7887584,55.98595374,40.18236177,40.90774187,53.393069,52.15570544,58.56339549,48.6676975,55.06545359,58.41167057,69.12980519,56.18982962,71.25522215,60.93699711,63.6936656,63.17522499,78.99579105,78.71264772,41.4245798,53.53226245
0.967,78.06980279,48.70628244,54.86920978,66.01515611,72.48290494,50.61805041,57.73950419,48.28414958,64.98238704,50.65705186,64.59150639,44.60499149,66.17511452,50.53244997,66.93841186,63.21789574,57.14767825,75.67162095,47.19899783,66.80218012,73.62201582,57.49508396,62.54656493,53.98186987,46.97117843,55.5709115,64.98873066,57.80326191,78.60304421,62.50991999,57.17185126,61.00622812,66.40849499,42.10907218,62.90047458,59.67411089,63.61092403,52.018614,63.3510717,74.44042658,50.79699853,68.26457791,61.37571613,72.3098885,49.47937214,58.62627081,65.29587774,65.17498297,34.44826928,60.08141156,67.07874493,73.10654183,59.46523159,52.29375089,58.39361336,52.17444644,56.94007253,56.81447091,37.56258704,64.4543584,50.82771734,45.69368516,54.18181068,22.87796302,73.34481756,67.31906175,58.15807594,48.84794864,44.32285314,62.76062623
0.968,57.46184895,63.58549695,47.8298816,73.94215155,60.50384523,56.50461003,71.51895733,48.91565637,67.50293536,70.14548502,61.07826651,44.4414762,70.23446503,53.43010862,55.4654506,59.6929041,61.33557614,60.97497221,56.78953308,69.61858369,63.6473396,59.22375071,70.04291855,60.31617309,64.45515645,66.23415135,50.21514636,69.3161364,61.2527538,63.03282868,54.07127508,53.60860777,67.46488634,50.38730223,64.0357232,65.77439961,66.4848876,40.3423279,60.00981878,58.73389812,47.19525732,76.21560037,44.88226438,57.868206,62.10992155,63.47083594,59.26393218,63.18984018,57.50375935,59.08698211,54.55347953,64.39040057,65.21665526,46.62320246,50.35522501,53.29860954,63.52783366,58.01515976,32.60984224,68.0683085,55.89862988,49.44923964,59.97173014,41.23011089,56.86421041,46.59096557,65.70098082,58.06089108,74.82250374,70.19597324
0.969,64.74677613,67.7568236,62.45900757,73.52584276,64.22697248,46.84368439,74.20490351,40.21764719,66.66902917,57.39180604,55.454335,33.34841317,63.01040979,47.77810026,61.90742099,54.10434238,56.35471477,56.44223135,59.56599286,42.22909373,74.44748553,62.85484222,49.18129695,57.62960183,49.38665123,63.48373843,52.52338429,69.1558447,62.84222583,66.3779904,46.73288263,61.69808103,60.84317285,61.8497343,46.37687508,81.25634727,67.06063387,25.96138185,51.46499355,70.85794694,47.89180828,57.96554497,45.54809316,70.22702928,48.25707063,68.01261861,70.20961824,68.92138284,50.98615864,46.59354134,58.28885969,62.12241779,59.94450578,50.16251497,59.46678782,53.57449806,72.34305762,75.41637261,34.34486231,58.39904425,70.27355927,51.15799445,72.67352303,34.24175733,62.15162498,62.56912331,59.43892586,66.41341992,50.18760049,58.67947112
0.97,49.77806763,70.27118903,58.39918513,70.15225811,77.26181599,48.65528893,70.23209807,39.5405975,79.7197341,63.55776439,62.56879888,46.77250388,65.11268864,34.57938799,79.8400685,64.48508648,62.18063029,78.51875157,52.09108055,59.27031492,56.99816637,71.11643527,59.04122475,39.75790046,64.09673637,67.94347359,70.57076383,69.61127569,74.30178633,70.26515928,46.58851962,68.55114015,63.63079969,64.5785806,61.84932095,71.74046224,48.09839333,52.26377837,46.17040731,61.71580662,57.98794914,54.68112993,42.0631123,69.7524382,64.6492053,53.86512311,59.47096284,54.83551251,57.18360786,57.10874334,70.95657152,62.9886951,71.13374259,49.8335564,48.45677007,50.88700621,58.98448432,48.5246152,23.09497552,50.2503979,56.92730495,59.89501913,68.3919743,59.13264703,60.74454775,63.88757349,61.59602646,66.27690476,62.23472494,68.06500898
0.971,56.8083867,51.07476333,53.09809231,76.34156232,69.93394599,55.47593384,71.23298757,31.57255128,65.92713366,57.79168329,58.30430186,48.40257665,64.86831981,42.01187682,65.49114285,61.86060878,54.72164023,55.69037028,50.32856785,64.44576577,60.46478903,63.20959325,70.38597618,67.92647514,68.91747381,69.44975325,61.34915521,67.62279133,56.55425786,67.37009367,57.44325704,61.79377739,60.0899071,66.05805363,61.26115791,77.12541773,62.94545653,58.13870814,63.13333621,61.88409877,56.57640799,55.8453126,47.02661436,63.04013338,25.65203604,45.63863016,44.3364674,74.84806848,61.67522342,39.97627011,64.87662867,62.90532165,44.01309311,50.17944043,63.1230992,39.09689115,66.75777841,62.61544068,33.22068032,57.83576789,63.06988568,64.87523485,48.26847145,52.37915804,65.06891115,53.94540266,66.76300241,56.98670336,54.47073886,62.09764919
0.972,54.34481169,66.46135788,66.29848056,66.47604342,64.99614015,44.8687327,65.33617871,42.3656816,61.3763337,62.84046148,57.79821772,48.44781545,58.77138088,48.21489948,55.44092128,58.77843281,66.80627298,73.68315666,64.7923224,63.89273661,49.17228226,54.37123757,76.5942241,54.10724918,65.31193268,53.51238478,70.31104296,66.71657133,54.19973708,60.79577507,46.82318135,61.00110881,66.34898833,48.92729346,57.22538986,59.77614676,65.16082633,59.22877485,53.86920281,61.71480247,53.95179634,53.66920612,49.53562598,72.16366036,63.64130512,48.80136457,49.56886892,90.43398184,55.03904114,45.82263738,62.6721282,65.80076975,55.4177722,81.2061715,58.54045393,52.34483688,66.35827581,59.30403312,61.2305443,69.35081454,66.88634866,70.31338449,65.58219427,42.47296265,50.38003002,50.49005622,60.60356624,44.67906458,64.17007988,71.66765038
0.973,63.82575988,49.4400933,59.78449961,63.66119974,61.45870517,58.76097332,52.59825038,28.61042608,61.65932129,51.68932196,55.10388289,43.46231045,64.07004023,48.12812422,60.83662443,62.0471685,60.15798365,75.11653351,48.44690993,56.42388427,61.12822426,56.71144584,49.8280894,52.142273,54.19695768,64.70797265,53.181131,70.56006266,75.75887434,74.38766328,46.63596107,57.36539021,67.85905712,59.02278629,60.28848716,83.33693067,75.691082,44.47793684,59.29356703,80.76394788,58.31751798,70.97404857,43.779062,57.44649632,49.58556583,53.75479931,62.92177538,74.51762605,56.40424177,55.56692315,60.37421136,52.86245912,50.63247811,55.43368844,62.0569486,57.72346724,70.03385249,60.07018254,38.82068652,51.21026351,68.89629038,50.59875445,64.79959788,47.20509151,57.25496479,44.40565094,68.31746065,69.2173541,78.18103668,73.82000272
0.974,63.37550525,41.37890053,54.10840091,85.98699585,66.48628395,39.85250611,57.77830618,43.74188443,68.69917065,54.89501775,64.54576012,34.84176072,69.73479134,46.56687672,71.87201465,57.21363737,61.87186423,68.31431845,51.20793529,74.15986657,74.38708098,68.25290376,65.84940245,56.19380088,61.21395108,57.02779637,62.21083928,87.20182374,54.67252545,60.91820065,53.25267988,55.60576949,58.65231847,57.76247968,57.58301738,62.20739187,62.71293054,44.17254565,49.13511981,58.37066313,47.92675422,70.82519373,43.04708024,49.51318074,59.60163413,49.05918102,63.83665056,58.68754277,74.28904629,52.18162009,51.5882001,61.03537001,51.68498118,52.5713481,53.61805693,60.99863354,69.24836021,50.03649916,50.15531911,57.44782213,52.5518094,56.46040198,61.54506096,53.73010889,61.30003422,62.45636961,64.91816614,58.12541495,66.24661341,45.01925642
0.975,68.61894892,86.31494061,40.61323378,82.054375,70.32905433,48.37842085,60.3084144,50.59655497,73.78857576,58.17111221,48.29174646,48.18810401,53.35506324,49.58262095,69.40226931,67.86883832,59.95886602,70.65488964,59.19892624,58.47170725,67.24021643,75.27561725,59.69035885,59.4682542,62.2691296,34.34127842,60.87751074,58.88200267,82.72934979,58.34660303,44.34889406,46.18451991,51.98249871,57.55786918,44.87342312,69.95487283,71.47528197,40.08488601,44.66942079,68.15497052,57.24475156,63.18994815,54.5186407,68.02237397,62.34082302,56.32738581,63.34098901,64.02554333,59.68314604,52.92665103,54.02119079,70.92986061,55.65564282,39.71309327,62.13812565,55.0975297,66.67833305,63.38356855,38.3947213,61.39207474,54.75336804,39.90321526,57.53361519,48.08959441,59.82015714,44.84577065,73.8506981,61.08992954,51.77752552,53.28339495
0.976,48.89873402,74.89106274,61.47375093,60.13170485,56.32867427,72.59184992,60.09386751,46.59337176,57.12151856,58.93962694,57.89902628,45.36733766,56.67161687,41.11352865,65.78225326,59.39405523,65.64789473,59.60594562,41.9281429,48.83773291,71.23179949,63.90461703,65.55292492,51.32643846,87.97880506,72.98783734,59.37752881,70.54658596,71.38362081,57.40382799,57.42603491,64.97918626,74.24957107,58.43266785,57.11018431,43.13807618,79.0758107,47.64214266,38.55963205,88.24011471,53.96067009,68.06056809,60.269905,70.94159795,47.65067528,43.68614123,54.4228135,70.04771548,61.51927719,63.10207532,75.61014409,60.23454668,55.52751411,47.82467753,66.03328702,54.57947331,65.43459656,58.63718038,37.4378422,65.48661582,55.57698767,50.92031227,65.01861467,49.95404004,73.44913407,47.30626941,76.219416,63.13917498,59.31008561,64.64104125
