Time,U1_X,U1_Y,U2_X,U2_Y,U3_X,U3_Y,U4_X,U4_Y,U5_X,U5_Y,U6_X,U6_Y,U7_X,U7_Y,U8_X,U8_Y,U9_X,U9_Y,U10_X,U10_Y,e1_X,e1_Y,e2_X,e2_Y,e3_X,e3_Y,e4_X,e4_Y,e5_X,e5_Y,e6_X,e6_Y,e7_X,e7_Y,e8_X,e8_Y,e9_X,e9_Y,e10_X,e10_Y,e11_X,e11_Y,e12_X,e12_Y,e13_X,e13_Y,e14_X,e14_Y,e15_X,e15_Y,e16_X,e16_Y,e17_X,e17_Y,e18_X,e18_Y,e19_X,e19_Y,e20_X,e20_Y,m1_X,m1_Y,m2_X,m2_Y,m3_X,m3_Y,m4_X,m4_Y,m5_X,m5_Y,m6_X,m6_Y,m7_X,m7_Y,m8_X,m8_Y,m9_X,m9_Y,m10_X,m10_Y,m11_X,m11_Y,m12_X,m12_Y,m13_X,m13_Y,m14_X,m14_Y,m15_X,m15_Y,m16_X,m16_Y,m17_X,m17_Y,m18_X,m18_Y,m19_X,m19_Y,m20_X,m20_Y,m21_X,m21_Y,m22_X,m22_Y,m23_X,m23_Y,m24_X,m24_Y,m25_X,m25_Y,m26_X,m26_Y,m27_X,m27_Y,m28_X,m28_Y,m29_X,m29_Y,m30_X,m30_Y,m31_X,m31_Y,m32_X,m32_Y,m33_X,m33_Y,m34_X,m34_Y,m35_X,m35_Y,m36_X,m36_Y,m37_X,m37_Y,m38_X,m38_Y,m39_X,m39_Y,m40_X,m40_Y
0.01,599.4744929,-402.6653527,-514.7921848,-564.8513767,-403.6810383,-122.6569976,431.2961642,657.0481805,-779.2748667,71.50361819,-265.3739088,142.0750177,688.9254728,-179.5515946,88.49312003,-122.9246853,32.02610425,-658.63351,-280.2150436,-414.9407959,658.7928179,133.6641055,140.9174202,98.41939925,-272.7837713,608.4250441,-137.696056,55.8200572,196.166555,-671.8108093,-527.5281811,187.6186824,19.82052738,-673.3897437,-370.3302002,-545.6375429,-275.8472457,2.809091418,-401.3250297,-238.1573517,-22.30450003,693.0458954,517.9037337,-423.4602872,381.2144331,452.7951072,219.064958,-341.671447,29.46093801,721.2572056,155.8442872,446.9902218,-619.1511948,104.9768021,-627.1395975,-372.2669735,-171.0674207,746.7088191,-507.728354,473.9800995,207.7843567,73.26397757,646.3366328,-284.466456,-592.2277894,115.3281634,243.4926936,395.5539209,-439.1346917,-79.57358246,-50.53790798,618.6305687,-7.723679335,-664.1033963,30.51496287,229.5919786,143.1901831,-277.5191903,704.0423152,376.6152704,253.8217143,-61.95040088,289.015248,-642.2052447,-187.8802401,136.9058753,-650.1408906,298.9064084,-29.54272811,339.8747597,201.0413808,-216.0200052,363.7287576,468.6240732,-373.9300925,508.2310874,450.4293491,232.972714,113.3399118,257.0680534,491.8317741,158.6167977,-776.3315184,44.61257014,376.2042601,-273.1313605,50.3954609,-261.9647434,-323.7605422,223.290121,271.5828726,-103.4988862,564.4425367,222.585228,205.6553068,-428.63851,80.85559992,144.8930052,-410.0475426,-547.8761511,-169.7835039,566.7864809,-134.5356056,-320.6613972,-342.0483857,-344.7304317,205.800446,-97.82392733,-513.4560457,218.910449,-442.1691149,-23.66170927,201.0744834,-694.8813555,185.7344428,-455.8626721,439.412431,-177.1769666,-426.1959565,-412.8798838
0.011,599.4954397,-402.6438763,-514.7676446,-564.8341203,-403.6521012,-122.6649125,431.3256535,657.0426688,-779.2655459,71.47510288,-265.3480163,142.059866,688.9087259,-179.5764852,88.52057675,-122.9367736,32.02481016,-658.6634821,-280.2007874,-414.9143997,658.7911343,133.6739628,140.9218736,98.41044561,-272.7742564,608.4219673,-137.7034124,55.82683096,196.1704182,-671.8015857,-527.5342448,187.6107305,19.81889945,-673.3798771,-370.3249812,-545.6290128,-275.8375639,2.80658894,-401.3233917,-238.1474868,-22.31449302,693.0455212,517.9134083,-423.4628172,381.2203468,452.8031712,219.0646889,-341.6614506,29.46996649,721.252906,155.8442191,447.0002215,-619.1571567,104.9848306,-627.1491134,-372.2700471,-171.0669684,746.6988293,-507.7374597,473.9759659,207.7833754,73.26378527,646.3373178,-284.4657275,-592.2267922,115.3282381,243.4929682,395.5529594,-439.1341861,-79.57271965,-50.53847484,618.6297448,-7.724631437,-664.1030905,30.51581825,229.5914606,143.189212,-277.5194289,704.0413793,376.6156228,253.8227139,-61.95037177,289.0159265,-642.2059793,-187.8803021,136.9068734,-650.1400441,298.905876,-29.54211788,339.8755519,201.0405036,-216.0204853,363.7293607,468.6232756,-373.931089,508.2310042,450.4294125,232.973712,113.3399749,257.0690514,491.832593,158.6162238,-776.3325161,44.61263762,376.203579,-273.1306283,50.39469143,-261.9641047,-323.7597203,223.2906906,271.5838348,-103.4991583,564.4426322,222.5862234,205.6563021,-428.6384134,80.85500765,144.8921994,-410.0484954,-547.8758477,-169.7835373,566.7854814,-134.5351999,-320.6604832,-342.0481969,-344.7314137,205.8006069,-97.82491431,-513.4569903,218.9107771,-442.1701126,-23.6617769,201.0738671,-694.8821431,185.733464,-455.8628769,439.4131423,-177.1776695,-426.1968106,-412.8804039
0.012,599.5163864,-402.6223999,-514.7431045,-564.816864,-403.6231642,-122.6728275,431.3551429,657.0371572,-779.2562252,71.44658756,-265.3221237,142.0447142,688.8919791,-179.6013758,88.54803347,-122.948862,32.02351606,-658.6934542,-280.1865312,-414.8880035,658.7894507,133.68382,140.9263269,98.40149197,-272.7647415,608.4188904,-137.7107687,55.83360472,196.1742814,-671.7923621,-527.5403084,187.6027787,19.81727152,-673.3700105,-370.3197622,-545.6204828,-275.8278821,2.804086462,-401.3217537,-238.1376218,-22.32448602,693.045147,517.923083,-423.4653472,381.2262604,452.8112352,219.0644199,-341.6514542,29.47899496,721.2486064,155.844151,447.0102213,-619.1631186,104.992859,-627.1586294,-372.2731208,-171.0665162,746.6888395,-507.7465654,473.9718324,207.7823941,73.26359297,646.3380028,-284.4649989,-592.225795,115.3283129,243.4932429,395.5519979,-439.1336806,-79.57185684,-50.5390417,618.628921,-7.72558354,-664.1027847,30.51667363,229.5909426,143.1882408,-277.5196674,704.0404435,376.6159752,253.8237135,-61.95034266,289.0166051,-642.2067139,-187.8803641,136.9078715,-650.1391976,298.9053437,-29.54150765,339.8763441,201.0396264,-216.0209654,363.7299638,468.6224779,-373.9320856,508.2309211,450.4294758,232.97471,113.340038,257.0700494,491.8334119,158.6156499,-776.3335139,44.61270509,376.2028979,-273.1298961,50.39392196,-261.963466,-323.7588984,223.2912602,271.5847971,-103.4994305,564.4427276,222.5872189,205.6572974,-428.6383167,80.85441538,144.8913937,-410.0494483,-547.8755442,-169.7835706,566.784482,-134.5347942,-320.6595692,-342.0480081,-344.7323957,205.8007677,-97.82590129,-513.4579349,218.9111053,-442.1711103,-23.66184452,201.0732508,-694.8829306,185.7324852,-455.8630817,439.4138536,-177.1783724,-426.1976648,-412.8809239
0.013,599.5373332,-402.6009236,-514.7185644,-564.7996076,-403.5942271,-122.6807424,431.3846322,657.0316455,-779.2469044,71.41807225,-265.2962311,142.0295625,688.8752322,-179.6262665,88.5754902,-122.9609503,32.02222196,-658.7234263,-280.172275,-414.8616073,658.7877672,133.6936773,140.9307803,98.39253834,-272.7552267,608.4158135,-137.7181251,55.84037849,196.1781446,-671.7831384,-527.5463721,187.5948268,19.8156436,-673.3601439,-370.3145432,-545.6119527,-275.8182003,2.801583984,-401.3201156,-238.1277569,-22.33447902,693.0447728,517.9327576,-423.4678772,381.2321741,452.8192993,219.0641509,-341.6414578,29.48802343,721.2443068,155.8440829,447.0202211,-619.1690805,105.0008875,-627.1681453,-372.2761944,-171.0660639,746.6788497,-507.7556711,473.9676988,207.7814127,73.26340067,646.3386878,-284.4642704,-592.2247978,115.3283876,243.4935176,395.5510363,-439.1331751,-79.57099403,-50.53960856,618.6280972,-7.726535642,-664.1024789,30.517529,229.5904245,143.1872697,-277.519906,704.0395076,376.6163277,253.824713,-61.95031354,289.0172836,-642.2074484,-187.880426,136.9088696,-650.1383511,298.9048113,-29.54089742,339.8771364,201.0387492,-216.0214456,363.7305669,468.6216802,-373.9330821,508.2308379,450.4295391,232.975708,113.3401011,257.0710475,491.8342309,158.615076,-776.3345116,44.61277257,376.2022168,-273.1291639,50.3931525,-261.9628273,-323.7580765,223.2918298,271.5857594,-103.4997026,564.4428231,222.5882143,205.6582927,-428.6382201,80.85382311,144.890588,-410.0504011,-547.8752407,-169.7836039,566.7834825,-134.5343885,-320.6586552,-342.0478194,-344.7333778,205.8009286,-97.82688826,-513.4588796,218.9114335,-442.172108,-23.66191215,201.0726345,-694.8837181,185.7315063,-455.8632865,439.4145649,-177.1790753,-426.1985189,-412.881444
0.014,599.5582799,-402.5794472,-514.6940243,-564.7823512,-403.5652901,-122.6886574,431.4141216,657.0261339,-779.2375836,71.38955693,-265.2703386,142.0144108,688.8584854,-179.6511571,88.60294692,-122.9730387,32.02092786,-658.7533984,-280.1580188,-414.835211,658.7860836,133.7035345,140.9352337,98.3835847,-272.7457118,608.4127366,-137.7254815,55.84715225,196.1820079,-671.7739148,-527.5524358,187.586875,19.81401567,-673.3502773,-370.3093242,-545.6034226,-275.8085185,2.799081507,-401.3184776,-238.117892,-22.34447201,693.0443986,517.9424323,-423.4704072,381.2380878,452.8273633,219.0638819,-341.6314614,29.49705191,721.2400072,155.8440148,447.0302209,-619.1750424,105.0089159,-627.1776612,-372.2792681,-171.0656117,746.66886,-507.7647768,473.9635653,207.7804314,73.26320837,646.3393727,-284.4635418,-592.2238006,115.3284623,243.4937922,395.5500748,-439.1326695,-79.57013122,-50.54017541,618.6272734,-7.727487745,-664.1021732,30.51838438,229.5899065,143.1862986,-277.5201446,704.0385718,376.6166801,253.8257126,-61.95028443,289.0179622,-642.208183,-187.880488,136.9098676,-650.1375046,298.9042789,-29.5402872,339.8779286,201.037872,-216.0219257,363.73117,468.6208825,-373.9340787,508.2307548,450.4296024,232.976706,113.3401642,257.0720455,491.8350498,158.6145021,-776.3355093,44.61284005,376.2015358,-273.1284317,50.39238303,-261.9621886,-323.7572546,223.2923995,271.5867216,-103.4999748,564.4429186,222.5892097,205.6592881,-428.6381235,80.85323083,144.8897822,-410.0513539,-547.8749372,-169.7836373,566.7824831,-134.5339827,-320.6577412,-342.0476306,-344.7343598,205.8010895,-97.82787524,-513.4598242,218.9117616,-442.1731057,-23.66197978,201.0720182,-694.8845056,185.7305275,-455.8634913,439.4152762,-177.1797782,-426.199373,-412.8819641
0.015,599.5792267,-402.5579709,-514.6694842,-564.7650948,-403.536353,-122.6965723,431.4436109,657.0206222,-779.2282628,71.36104162,-265.244446,141.999259,688.8417386,-179.6760477,88.63040364,-122.985127,32.01963377,-658.7833704,-280.1437626,-414.8088148,658.7844,133.7133918,140.939687,98.37463106,-272.7361969,608.4096597,-137.7328378,55.85392601,196.1858711,-671.7646911,-527.5584995,187.5789231,19.81238775,-673.3404107,-370.3041052,-545.5948926,-275.7988367,2.796579029,-401.3168396,-238.108027,-22.35446501,693.0440244,517.952107,-423.4729372,381.2440015,452.8354273,219.0636128,-341.6214651,29.50608038,721.2357076,155.8439467,447.0402206,-619.1810043,105.0169443,-627.1871771,-372.2823417,-171.0651594,746.6588702,-507.7738825,473.9594317,207.77945,73.26301607,646.3400577,-284.4628132,-592.2228034,115.328537,243.4940669,395.5491132,-439.132164,-79.56926841,-50.54074227,618.6264496,-7.728439848,-664.1018674,30.51923976,229.5893885,143.1853275,-277.5203832,704.037636,376.6170325,253.8267122,-61.95025532,289.0186407,-642.2089175,-187.88055,136.9108657,-650.1366581,298.9037465,-29.53967697,339.8787208,201.0369948,-216.0224058,363.731773,468.6200849,-373.9350752,508.2306716,450.4296657,232.977704,113.3402273,257.0730435,491.8358687,158.6139282,-776.336507,44.61290752,376.2008547,-273.1276995,50.39161357,-261.96155,-323.7564326,223.2929691,271.5876839,-103.5002469,564.4430141,222.5902052,205.6602834,-428.6380268,80.85263856,144.8889765,-410.0523068,-547.8746337,-169.7836706,566.7814837,-134.533577,-320.6568272,-342.0474418,-344.7353418,205.8012503,-97.82886222,-513.4607688,218.9120898,-442.1741034,-23.66204741,201.0714019,-694.8852931,185.7295487,-455.8636961,439.4159875,-177.1804811,-426.2002271,-412.8824841
0.016,599.6001734,-402.5364945,-514.6449441,-564.7478384,-403.5074159,-122.7044873,431.4731003,657.0151106,-779.2189421,71.33252631,-265.2185535,141.9841073,688.8249917,-179.7009383,88.65786036,-122.9972154,32.01833967,-658.8133425,-280.1295065,-414.7824186,658.7827165,133.7232491,140.9441404,98.36567743,-272.7266821,608.4065828,-137.7401942,55.86069977,196.1897343,-671.7554675,-527.5645631,187.5709713,19.81075982,-673.3305441,-370.2988862,-545.5863625,-275.7891548,2.794076551,-401.3152015,-238.0981621,-22.364458,693.0436502,517.9617816,-423.4754671,381.2499152,452.8434913,219.0633438,-341.6114687,29.51510886,721.231408,155.8438786,447.0502204,-619.1869662,105.0249728,-627.196693,-372.2854154,-171.0647072,746.6488804,-507.7829882,473.9552982,207.7784687,73.26282377,646.3407427,-284.4620847,-592.2218062,115.3286117,243.4943416,395.5481517,-439.1316585,-79.5684056,-50.54130913,618.6256258,-7.72939195,-664.1015616,30.52009514,229.5888705,143.1843564,-277.5206218,704.0367001,376.6173849,253.8277118,-61.9502262,289.0193193,-642.2096521,-187.880612,136.9118638,-650.1358116,298.9032141,-29.53906674,339.879513,201.0361176,-216.0228859,363.7323761,468.6192872,-373.9360717,508.2305885,450.429729,232.978702,113.3402904,257.0740415,491.8366877,158.6133543,-776.3375047,44.612975,376.2001736,-273.1269673,50.3908441,-261.9609113,-323.7556107,223.2935387,271.5886461,-103.500519,564.4431096,222.5912006,205.6612787,-428.6379302,80.85204629,144.8881707,-410.0532596,-547.8743302,-169.783704,566.7804842,-134.5331713,-320.6559132,-342.047253,-344.7363238,205.8014112,-97.8298492,-513.4617134,218.912418,-442.1751011,-23.66211504,201.0707856,-694.8860807,185.7285699,-455.8639009,439.4166987,-177.181184,-426.2010813,-412.8830042
0.017,599.6211201,-402.5150181,-514.620404,-564.730582,-403.4784789,-122.7124022,431.5025896,657.009599,-779.2096213,71.30401099,-265.1926609,141.9689555,688.8082449,-179.725829,88.68531709,-123.0093038,32.01704557,-658.8433146,-280.1152503,-414.7560223,658.7810329,133.7331063,140.9485937,98.35672379,-272.7171672,608.4035059,-137.7475506,55.86747354,196.1935975,-671.7462439,-527.5706268,187.5630195,19.80913189,-673.3206775,-370.2936672,-545.5778324,-275.779473,2.791574073,-401.3135635,-238.0882972,-22.374451,693.043276,517.9714563,-423.4779971,381.2558288,452.8515553,219.0630748,-341.6014723,29.52413733,721.2271083,155.8438105,447.0602202,-619.1929281,105.0330012,-627.2062089,-372.288489,-171.0642549,746.6388907,-507.7920939,473.9511646,207.7774874,73.26263147,646.3414277,-284.4613561,-592.220809,115.3286864,243.4946163,395.5471902,-439.131153,-79.56754279,-50.54187599,618.624802,-7.730344053,-664.1012558,30.52095051,229.5883525,143.1833852,-277.5208604,704.0357643,376.6177374,253.8287113,-61.95019709,289.0199978,-642.2103866,-187.880674,136.9128619,-650.1349651,298.9026817,-29.53845651,339.8803053,201.0352404,-216.0233661,363.7329792,468.6184895,-373.9370683,508.2305053,450.4297923,232.9796999,113.3403535,257.0750395,491.8375066,158.6127805,-776.3385025,44.61304248,376.1994925,-273.1262351,50.39007463,-261.9602726,-323.7547888,223.2941083,271.5896084,-103.5007912,564.4432051,222.592196,205.662274,-428.6378336,80.85145402,144.887365,-410.0542124,-547.8740267,-169.7837373,566.7794848,-134.5327656,-320.6549992,-342.0470642,-344.7373058,205.801572,-97.83083618,-513.462658,218.9127462,-442.1760988,-23.66218266,201.0701694,-694.8868682,185.7275911,-455.8641057,439.41741,-177.1818869,-426.2019354,-412.8835242
0.018,599.6420669,-402.4935418,-514.5958639,-564.7133256,-403.4495418,-122.7203172,431.532079,657.0040873,-779.2003005,71.27549568,-265.1667684,141.9538038,688.791498,-179.7507196,88.71277381,-123.0213921,32.01575147,-658.8732867,-280.1009941,-414.7296261,658.7793493,133.7429636,140.9530471,98.34777015,-272.7076523,608.400429,-137.7549069,55.8742473,196.1974608,-671.7370202,-527.5766905,187.5550676,19.80750397,-673.3108109,-370.2884482,-545.5693024,-275.7697912,2.789071595,-401.3119255,-238.0784322,-22.384444,693.0429018,517.981131,-423.4805271,381.2617425,452.8596193,219.0628058,-341.5914759,29.5331658,721.2228087,155.8437424,447.0702199,-619.1988899,105.0410297,-627.2157249,-372.2915627,-171.0638027,746.6289009,-507.8011996,473.9470311,207.776506,73.26243916,646.3421126,-284.4606275,-592.2198117,115.3287611,243.4948909,395.5462286,-439.1306474,-79.56667998,-50.54244285,618.6239781,-7.731296155,-664.10095,30.52180589,229.5878345,143.1824141,-277.521099,704.0348284,376.6180898,253.8297109,-61.95016798,289.0206764,-642.2111212,-187.8807359,136.9138599,-650.1341186,298.9021493,-29.53784628,339.8810975,201.0343632,-216.0238462,363.7335823,468.6176918,-373.9380648,508.2304222,450.4298557,232.9806979,113.3404166,257.0760375,491.8383255,158.6122066,-776.3395002,44.61310995,376.1988114,-273.1255029,50.38930517,-261.9596339,-323.7539669,223.2946779,271.5905706,-103.5010633,564.4433006,222.5931914,205.6632693,-428.637737,80.85086175,144.8865593,-410.0551653,-547.8737232,-169.7837706,566.7784853,-134.5323599,-320.6540852,-342.0468754,-344.7382879,205.8017329,-97.83182315,-513.4636027,218.9130743,-442.1770965,-23.66225029,201.0695531,-694.8876557,185.7266123,-455.8643104,439.4181213,-177.1825898,-426.2027895,-412.8840443
0.019,599.6630136,-402.4720654,-514.5713238,-564.6960692,-403.4206047,-122.7282321,431.5615683,656.9985757,-779.1909797,71.24698036,-265.1408758,141.938652,688.7747512,-179.7756102,88.74023053,-123.0334805,32.01445738,-658.9032587,-280.0867379,-414.7032299,658.7776658,133.7528209,140.9575004,98.33881652,-272.6981375,608.3973521,-137.7622633,55.88102106,196.201324,-671.7277966,-527.5827542,187.5471158,19.80587604,-673.3009443,-370.2832292,-545.5607723,-275.7601094,2.786569118,-401.3102874,-238.0685673,-22.39443699,693.0425276,517.9908056,-423.4830571,381.2676562,452.8676834,219.0625367,-341.5814795,29.54219428,721.2185091,155.8436743,447.0802197,-619.2048518,105.0490581,-627.2252408,-372.2946363,-171.0633504,746.6189111,-507.8103053,473.9428975,207.7755247,73.26224686,646.3427976,-284.459899,-592.2188145,115.3288358,243.4951656,395.5452671,-439.1301419,-79.56581717,-50.54300971,618.6231543,-7.732248258,-664.1006443,30.52266127,229.5873165,143.181443,-277.5213376,704.0338926,376.6184422,253.8307105,-61.95013886,289.0213549,-642.2118558,-187.8807979,136.914858,-650.1332721,298.901617,-29.53723606,339.8818897,201.033486,-216.0243263,363.7341854,468.6168941,-373.9390613,508.230339,450.429919,232.9816959,113.3404796,257.0770355,491.8391445,158.6116327,-776.3404979,44.61317743,376.1981303,-273.1247707,50.3885357,-261.9589952,-323.753145,223.2952475,271.5915329,-103.5013354,564.443396,222.5941869,205.6642647,-428.6376403,80.85026947,144.8857535,-410.0561181,-547.8734197,-169.783804,566.7774859,-134.5319542,-320.6531712,-342.0466866,-344.7392699,205.8018937,-97.83281013,-513.4645473,218.9134025,-442.1780943,-23.66231792,201.0689368,-694.8884432,185.7256335,-455.8645152,439.4188326,-177.1832928,-426.2036437,-412.8845643
0.02,599.6839604,-402.4505891,-514.5467836,-564.6788128,-403.3916677,-122.7361471,431.5910577,656.993064,-779.181659,71.21846505,-265.1149832,141.9235003,688.7580043,-179.8005008,88.76768725,-123.0455688,32.01316328,-658.9332308,-280.0724817,-414.6768336,658.7759822,133.7626781,140.9619538,98.32986288,-272.6886226,608.3942752,-137.7696197,55.88779483,196.2051872,-671.718573,-527.5888178,187.5391639,19.80424811,-673.2910777,-370.2780102,-545.5522422,-275.7504276,2.78406664,-401.3086494,-238.0587024,-22.40442999,693.0421534,518.0004803,-423.4855871,381.2735699,452.8757474,219.0622677,-341.5714832,29.55122275,721.2142095,155.8436062,447.0902195,-619.2108137,105.0570866,-627.2347567,-372.29771,-171.0628982,746.6089214,-507.819411,473.938764,207.7745434,73.26205456,646.3434826,-284.4591704,-592.2178173,115.3289106,243.4954403,395.5443056,-439.1296364,-79.56495436,-50.54357657,618.6223305,-7.73320036,-664.1003385,30.52351665,229.5867985,143.1804719,-277.5215762,704.0329568,376.6187947,253.8317101,-61.95010975,289.0220334,-642.2125903,-187.8808599,136.9158561,-650.1324256,298.9010846,-29.53662583,339.8826819,201.0326088,-216.0248064,363.7347885,468.6160965,-373.9400579,508.2302558,450.4299823,232.9826939,113.3405427,257.0780335,491.8399634,158.6110588,-776.3414956,44.61324491,376.1974492,-273.1240385,50.38776623,-261.9583565,-323.7523231,223.2958172,271.5924952,-103.5016076,564.4434915,222.5951823,205.66526,-428.6375437,80.8496772,144.8849478,-410.0570709,-547.8731162,-169.7838373,566.7764864,-134.5315484,-320.6522572,-342.0464979,-344.7402519,205.8020546,-97.83379711,-513.4654919,218.9137307,-442.179092,-23.66238555,201.0683205,-694.8892308,185.7246547,-455.86472,439.4195439,-177.1839957,-426.2044978,-412.8850844
0.021,599.7049071,-402.4291127,-514.5222435,-564.6615565,-403.3627306,-122.744062,431.620547,656.9875524,-779.1723382,71.18994973,-265.0890907,141.9083486,688.7412575,-179.8253915,88.79514398,-123.0576572,32.01186918,-658.9632029,-280.0582255,-414.6504374,658.7742986,133.7725354,140.9664072,98.32090924,-272.6791077,608.3911983,-137.776976,55.89456859,196.2090504,-671.7093493,-527.5948815,187.5312121,19.80262019,-673.2812111,-370.2727912,-545.5437122,-275.7407457,2.781564162,-401.3070114,-238.0488374,-22.41442298,693.0417792,518.010155,-423.4881171,381.2794836,452.8838114,219.0619987,-341.5614868,29.56025122,721.2099099,155.8435381,447.1002192,-619.2167756,105.065115,-627.2442726,-372.3007836,-171.0624459,746.5989316,-507.8285167,473.9346304,207.773562,73.26186226,646.3441676,-284.4584418,-592.2168201,115.3289853,243.4957149,395.543344,-439.1291308,-79.56409155,-50.54414343,618.6215067,-7.734152463,-664.1000327,30.52437202,229.5862805,143.1795008,-277.5218147,704.0320209,376.6191471,253.8327096,-61.95008063,289.022712,-642.2133249,-187.8809219,136.9168542,-650.1315791,298.9005522,-29.5360156,339.8834742,201.0317316,-216.0252866,363.7353916,468.6152988,-373.9410544,508.2301727,450.4300456,232.9836919,113.3406058,257.0790315,491.8407823,158.6104849,-776.3424933,44.61331238,376.1967681,-273.1233063,50.38699677,-261.9577178,-323.7515012,223.2963868,271.5934574,-103.5018797,564.443587,222.5961777,205.6662553,-428.6374471,80.84908493,144.884142,-410.0580238,-547.8728127,-169.7838707,566.775487,-134.5311427,-320.6513432,-342.0463091,-344.7412339,205.8022154,-97.83478409,-513.4664365,218.9140588,-442.1800897,-23.66245318,201.0677042,-694.8900183,185.7236759,-455.8649248,439.4202552,-177.1846986,-426.2053519,-412.8856045
0.022,599.7258538,-402.4076363,-514.4977034,-564.6443001,-403.3337936,-122.751977,431.6500364,656.9820407,-779.1630174,71.16143442,-265.0631981,141.8931968,688.7245107,-179.8502821,88.8226007,-123.0697455,32.01057508,-658.993175,-280.0439693,-414.6240412,658.7726151,133.7823926,140.9708605,98.31195561,-272.6695929,608.3881214,-137.7843324,55.90134235,196.2129137,-671.7001257,-527.6009452,187.5232602,19.80099226,-673.2713445,-370.2675722,-545.5351821,-275.7310639,2.779061684,-401.3053734,-238.0389725,-22.42441598,693.041405,518.0198296,-423.4906471,381.2853973,452.8918754,219.0617297,-341.5514904,29.5692797,721.2056103,155.84347,447.110219,-619.2227375,105.0731434,-627.2537885,-372.3038573,-171.0619937,746.5889418,-507.8376224,473.9304968,207.7725807,73.26166996,646.3448525,-284.4577133,-592.2158229,115.32906,243.4959896,395.5423825,-439.1286253,-79.56322874,-50.54471029,618.6206829,-7.735104566,-664.0997269,30.5252274,229.5857625,143.1785296,-277.5220533,704.0310851,376.6194995,253.8337092,-61.95005152,289.0233905,-642.2140594,-187.8809838,136.9178523,-650.1307326,298.9000198,-29.53540537,339.8842664,201.0308544,-216.0257667,363.7359946,468.6145011,-373.9420509,508.2300895,450.4301089,232.9846899,113.3406689,257.0800295,491.8416012,158.609911,-776.3434911,44.61337986,376.196087,-273.1225741,50.3862273,-261.9570791,-323.7506793,223.2969564,271.5944197,-103.5021519,564.4436825,222.5971732,205.6672506,-428.6373504,80.84849266,144.8833363,-410.0589766,-547.8725092,-169.783904,566.7744875,-134.530737,-320.6504292,-342.0461203,-344.7422159,205.8023763,-97.83577107,-513.4673811,218.914387,-442.1810874,-23.6625208,201.0670879,-694.8908058,185.7226971,-455.8651296,439.4209664,-177.1854015,-426.2062061,-412.8861245
0.023,599.7468006,-402.38616,-514.4731633,-564.6270437,-403.3048565,-122.7598919,431.6795257,656.9765291,-779.1536966,71.1329191,-265.0373056,141.8780451,688.7077638,-179.8751727,88.85005742,-123.0818339,32.00928099,-659.023147,-280.0297131,-414.597645,658.7709315,133.7922499,140.9753139,98.30300197,-272.660078,608.3850445,-137.7916888,55.90811611,196.2167769,-671.690902,-527.6070089,187.5153084,19.79936434,-673.2614779,-370.2623532,-545.526652,-275.7213821,2.776559207,-401.3037353,-238.0291076,-22.43440898,693.0410308,518.0295043,-423.4931771,381.2913109,452.8999394,219.0614606,-341.541494,29.57830817,721.2013107,155.8434019,447.1202188,-619.2286994,105.0811719,-627.2633044,-372.3069309,-171.0615414,746.5789521,-507.8467281,473.9263633,207.7715994,73.26147766,646.3455375,-284.4569847,-592.2148257,115.3291347,243.4962643,395.5414209,-439.1281198,-79.56236593,-50.54527715,618.6198591,-7.736056668,-664.0994211,30.52608278,229.5852445,143.1775585,-277.5222919,704.0301492,376.6198519,253.8347088,-61.95002241,289.0240691,-642.214794,-187.8810458,136.9188503,-650.1298861,298.8994874,-29.53479515,339.8850586,201.0299772,-216.0262468,363.7365977,468.6137034,-373.9430475,508.2300064,450.4301722,232.9856879,113.340732,257.0810275,491.8424202,158.6093371,-776.3444888,44.61344733,376.195406,-273.1218419,50.38545784,-261.9564405,-323.7498574,223.297526,271.5953819,-103.502424,564.443778,222.5981686,205.6682459,-428.6372538,80.84790038,144.8825306,-410.0599294,-547.8722057,-169.7839373,566.7734881,-134.5303313,-320.6495152,-342.0459315,-344.7431979,205.8025372,-97.83675804,-513.4683257,218.9147152,-442.1820851,-23.66258843,201.0664716,-694.8915933,185.7217183,-455.8653344,439.4216777,-177.1861044,-426.2070602,-412.8866446
